7395|Australian Simulation Control Systems Pty., Ltd.     
4901|Austriamicrosystems AG                               
12140|Aute (Zhongshan) Electronics Technology Co., Ltd.   
12151|Autel Robotics Co., Ltd.                            
12677|Auterion AG                                         
4318|Authenex, Inc.                                       
2303|AuthenTec, Inc.                                      
12593|Authentik Systems                                   
12731|AuthenTrend Technology Inc.                         
6816|Auto Enginuity, L.L.C.                               
12873|AutoAI (Dalian) Technology Co., Ltd.                
11233|AutoChips Inc.                                      
4804|Autocue Ltd.                                         
10883|Autodesk Inc.                                       
9811|AutoHotBox                                           
10145|Autoliv Romania S.R.L.                              
11228|Automation Electronics Inc.                         
10059|Automotive Data Solutions, Inc.                     
11386|AutoNavi Software Co., Ltd.                         
4338|Autonics Co., Ltd.                                   
9377|AUTONICS Corporation                                 
8361|Autotronic Controls Corp.                            
5452|AutoXray Inc.                                        
11444|Ava Enterprises, Inc. dba Boss Audio Systems        
9670|AVA Group A/S                                        
13136|AVAD Co., Ltd.                                      
1150|Avago Technologies Inc.                              
6447|Avago Technologies, Pte.                             
4091|Avail Corporation                                    
6384|AVAL DATA CORPORATION                                
6180|Aval Nagasaki Corp.                         
6546|Avantes B.V.                                
12145|Avantree Corporation                       
3486|Avaya                                       
4106|AVC Technology                              
9165|Avconn Precise Connector Co., Ltd.          
8346|Avedis Zildjian Company                     
11331|Avegant Corporation                        
11459|A-VEKT K.K.                                
5633|Avenues in Leather                          
6257|Aveo Technology Corp.                       
9588|AVer Information Inc.                       
4641|Averatec, Inc.                              
1832|Avermedia                                   
2687|AVerMedia MicroSystems                      
1994|AVerMedia Technologies, Inc.                
4846|Avery Dennison Deutschland GmbH             
8981|Avery Design Systems, Inc.                  
2818|Avery Weigh-Tronix                          
10401|AVEST-SYSTEMS Private Unitary Enterprise   
5695|AVEX Technologies, Inc.                     
9356|Avicenna Instruments, LLC                   
5359|AVICLink Corporation                        
1325|Avid Electronics Corp.                      
11969|Avid Identification Systems, Inc.          
9584|AVID Technologies, Inc.                     
2831|AVID Technology                             
5866|Avionica, Inc.                              
9286|Avionics Interface Technologies             
1592|Avision, Inc.                               
11441|Avista Corporation                         
5346|Avistar Communications Corporation          
9164|Avitech International Corp.                 
10215|AVIWEST                                    
7109|AVIXE Technology (China) Ltd.               
13213|AVL List GmbH                              
3414|AVLAB Technology, Inc.                      
1404|AVM GmbH                                    
8059|AVMAP SRL                                   
5901|Avnera                                      
8959|Avnet                                       
1572|Avocent Corporation                         
2777|Avolites Ltd.                               
4903|Avtec, Inc.                                 
10119|AVTECH Corporation                         
5583|AVTOR Ltd..                                 
1042|Award Software International                
9213|AWare, Inc.                          
2419|Axalto                               
4784|Axciton Systems, Inc.                
3779|Axell Corporation                    
8608|AXELSPACE Corporation                
5142|Axeon Limited                        
10579|Axes System sp. Z.o.o.              
5362|Axess AG                             
5926|Axesstel, Inc.                       
5922|Axicon Auto ID LTD                   
7222|Axiom Manufacturing                  
6880|Axiomatic Technologies Corp.         
4491|AXIOMTEK Co., Ltd.                   
7159|Axiotron, Inc.                       
1938|Axis Communications AB               
6173|Axon Systems Inc.                    
5597|Axona Limited                        
6898|AXSionics AG                         
4963|Axsun Technologies, Inc.             
5120|Axxion Group Corp.                   
12917|Aydin Displays                      
4895|Ayuttha Technology Corp.             
9823|Azatrax                              
8188|Azimut Production Association JSC    
5904|AZIO Corporation                     
3509|Azio Ltd.                            
7117|AZKOYEN                              
8528|AZOTEQ (PTY) LTD.                    
1289|Aztech Systems Ltd                   
5075|AzureWave Technologies, Inc.         
10605|Azuri Technologies Ltd              
9911|Azusatekuno                          
11532|B & P Automation Dynamics Ltd       
6581|B & W Group                          
5795|B & W Tek Inc.                       
2134|B&B Electronics                      
11100|B&B Exporting Limited               
12577|B&K Precision Corporation           
12645|B. Braun Medical, Inc.              
3878|B.G. Technologies, Inc.              
1992|B.U.G., Inc.                         
2807|B2C2, Inc.                           
9299|BAANTO                               
11891|Backyard Brains                     
10749|Bad Elf, LLC                        
10040|Bad Rabby Designs                   
7335|BAE SYSTEMS AUSTRALIA LIMITED        
3237|BAE SYSTEMS CANADA INC.                                
6627|Bae Systems IEWS                                       
1398|BAFO/Quality Computer Accessories                      
10581|Baidu Online Network Technology (Beijing) Co., Ltd.   
10965|Baikal Electronics JSC                                
8902|Baker Hughes Production Quest                          
3303|Bakker IT Services BV                                  
10687|BalanceMaster, Inc.                                   
6811|Balboa Instruments                                     
4783|Baldor UK Ltd.                                         
7689|Baldwin Boxall Communication Ltd.                      
8517|Ballard Technology                                     
3780|Ballracing Developments Ltd.                           
8197|Balluff GmbH                                           
2324|Bally Gaming, Inc.                                     
13202|Balsang Corporation Inc.                              
5037|Baltech AG                                             
4383|BANCOR S.R.L.                                          
7610|BancTec, Inc.                                          
2450|Bandai Co., Ltd.                                       
12084|BandLab Machines Pte. Ltd.                            
6797|BandRich Inc.                                          
9464|Bang & Olufsen A/S                                     
4391|BANK25 Co., Ltd.                                       
9792|Banner Engineering                                     
4454|Bantam Interactive Technologies                        
12990|Baolian Industry Co., Ltd.                            
5363|BAP IMAGE SYSTEMS                                      
9315|BAP Precision Ltd.                                     
5963|BARACODA                                               
10235|Barclays                                              
1536|Barco                                                  
9991|Bardac Corporation                                     
10862|Bare Conductive Ltd.                                  
7213|Barloworld Scientific Limited                          
8320|Barnes and Noble                                       
2729|Baromtec Co.                                           
11267|Barrett Communications Pty. Ltd.                      
8090|Barron Associates, Inc.                                
9509|Barron McCann Technology Ltd.                          
2195|Bartec                                                 
6633|Bartec Auto ID Ltd.                                    
2431|Barun Electronics Co. Ltd.                             
8893|Basis Software, Inc.                                   
9846|Basler AG                                              
6093|Basler Electric                                        
9905|Bassett Electronic Systems Limited                     
6578|Batronix Elektronik                                
11581|Battlespace Simulations, Inc.                     
8641|Baumann Electronic Controls, LLC                   
10277|Baumer Optronic GmbH                              
12513|BAUT Co., Ltd.                                    
2553|Bay Associates                                     
7430|BBK ELECTRONICS CORPORATION LIMITED                
11369|BBPOS Limited                                     
5219|BBWM Corp.                                         
9225|BCInet, Inc.                                       
2400|Bcom Electronics, Inc.                             
13074|BCS Automotive Interface Solutions US LLC         
13650|BD Consumer Healthcare                            
7900|B-DeltaCom                                         
12770|BDMICRO LLC                                       
8571|BDP Semiconductors Ltd.                            
8605|BDR Technologies Ltd.                              
12025|BDStar (Chongqing) Auto Electronic Co., Ltd.      
11050|BDX                                               
1956|Be Incorporated                                    
8545|BEA SA                                             
9313|Beam Communications                                
5449|Beamex Oy Ab                                       
11324|Beartooth Radio, Inc.                             
10507|Beats Electronics LLC                             
8067|Beauty Up Co., Ltd.                                
4436|BEB Industrie-Elektronik AG                        
7587|bebro electronic GmbH                              
6543|Beceem Communications Inc.                         
6115|Beck IPC GmbH                                      
9784|Becker-Antriebe GmbH                               
2424|Beckhoff Gmbh                                      
2741|Beckman Coulter, Inc.                              
8154|Beckwith Electric Co., Inc.                        
5857|Bed Check Corporation                              
7678|BEDA Precision                                     
48869|BEE SYSTEMS LLC                                   
10697|BEEVC-Electronic Systems, LDA                     
11239|BEFS Co., Ltd.                                    
1134|Behavior Tech Computer Corporation                 
5015|Behringer Spezielle Studiotechnik GmbH             
11956|Beijer Automotive BV                              
5535|Beijer Electronics AB                              
11803|BeiJie Electronics Technology Co., Ltd            
12308|Beijing 7invensun Science & Technolgy Co., Ltd.   
11560|Beijing ANTVR Technology Co., LTD                 
11387|Beijing ASU Tech Co., Ltd.                        
11561|Beijing Baofengmojing Technologies Co. Ltd                
13119|Beijing Big Moment Technology Co., Limited                
9566|Beijing Bonxeon Technology Co., Ltd.                       
10874|Beijing Casue Technology Co., Ltd.                        
8955|Beijing Chiplight IC Design Co., Ltd.                      
12343|Beijing Chushifengmang Technology Development Co., Ltd.   
34857|Beijing Daming Wuzhou Science & Technology Co., Ltd.      
6662|Beijing Deng Hong Technology Co., Ltd.                     
7122|Beijing G & D Card Systems Co., Ltd.                       
12417|Beijing Guanghexincheng Technology Co., Ltd.              
3612|Beijing Hi-tech Wealth Software Technology Co.             
5496|Beijing Huaqi Information Digital Technology Co., Ltd.     
12703|Beijing Inspiry Technology Co., Ltd.                      
13085|Beijing InvisPower Technology Co., Ltd.                   
4687|Beijing JingHuiJiaDe Tech. Co., Ltd.                       
10367|Beijing Jinke XinAn Technology Co., Ltd.                  
10940|Beijing Kingrich Medical Technology Co., Ltd.             
12745|Beijing Lanxum Computer Technology Co., Ltd.              
11785|Beijing LLVision Technology Co. LTD                       
12356|Beijing MIIIW Technology Co., Ltd.                        
9486|Beijing MOPS Technology Co., Ltd.                          
7868|Beijing Novel-Super Media Investment Co., Ltd.             
12994|Beijing OnMicro Electronics Co., Ltd.                     
11584|Beijing Pico Technology Co., Ltd.                         
12042|Beijing PixelAuth Technology Ltd.                         
12865|Beijing Puppy Robotics Co., Ltd.                          
12014|Beijing Qunli Tiancheng Network Technology Company        
11084|Beijing SHENQI Technology Co., Ltd.                       
7247|Beijing Sigmachip Co., Ltd.                                
13004|Beijing Solin Technology Co., Ltd.                        
9927|Beijing Stone New Technology Industry Co., Ltd.            
29535|Beijing Techshino Technology Co., Ltd.                    
9443|Beijing TianYu Communication Equipment Co., Ltd.           
18245|Beijing Tiertime Technology Co., Ltd.                     
13197|Beijing Uphoton Optoelectronics Development Co., Ltd.     
5170|Beijing Watertek Information Technology Co., Ltd.          
12822|Beijing Winmage Science & Technology Ltd.                 
12976|Beijing Zero Zero Infinity Technology Co., Ltd.           
5334|Beijing Zhijiu Technology Co., Ltd.                        
7299|BEKA Elektronik                                            
9639|Beken Corporation                                          
9798|Bel Canto Design, Ltd.                                     
4717|Bel Stewart                                                
5612|Belcarra Technologies Corp.                                
8205|Belkin Electronic (Changzhou) Co., Ltd.                    
1293|Belkin International, Inc.                                 
1388|Belkin Research & Development                              
6330|Bell Fruit Games                                      
4320|Bella Corporation                                     
7733|BELLING Co., Ltd.                                     
10839|Bellingham + Stanley Limited                         
4351|Bellwave                                              
10875|Bellwether Electronic Corp.                          
6664|Bellwood International, Inc.                          
2843|Bematech Ind. Com. Equip. Elect. S.A.                 
10890|Benchmark Drives GmbH & Co. KG                       
6559|Benica Corporation                                    
1189|BenQ Corporation                                      
7467|BEN-RI ELECTRONICA S.A.                               
8557|BENSON MEDICAL INSTRUMENTS                            
8406|Bensussen Deutsch & Associates, Inc. (BDA)            
2670|Benwin                                                
8851|Berger Elektronik GmbH                                
5689|BeRiver Electronics Co., Ltd.                         
6802|Berkash Enterprise                                    
2518|Berkeley Varitronics Systems                          
3224|Berkshire Products, Inc.                              
7084|Bernecker + Rainer Industrie-Elektronik Ges.m.b.H.    
8227|Berthold Technologies GmbH & Co. KG                   
4039|BES Technology Group                                  
6655|Best Buy China Ltd.                                   
11748|Best Case and Accessories, Inc.                      
2014|Best Data Products                                    
11023|Best Integration Technology Co., Ltd.                
9849|BESTMEDIA CD-Recordable GmbH & Co. KG                 
6128|Bestronic Industry Co., Ltd.                          
12986|Betamek Electronics (M) Sdn Bhd                      
4823|Better Holdings (HK) Limited                          
5441|Better Light, Inc.                                    
9882|BETTER MANAGE INVESTMENTS LIMITED                     
12618|Beurer GmbH                                          
11856|beyerdynamic GmbH & Co. KG                           
4407|Beyond LSI, Inc.                                      
9664|Beyond Music Industrial Co., Ltd.                     
7826|Beyond Question Learning Technologies, Inc.           
6692|Beyondwiz Co., Ltd.                                   
8503|Beyonics Technology Limited                           
10535|BF1 Systems Ltd.                                     
9975|BFFT GmbH                                             
12712|BFO Mobility GmbH                                    
7125|BG Systems, Inc.                                      
10470|BIAMP SYSTEMS                                        
12120|Bien-Air Dental                                      
9120|BIFIT                                                 
6568|Biforst Technology Inc.                                 
5282|Big Dutchman (Skandinavien) A/S                         
6112|Big Sky Laser                                           
5227|BigBen Interactive Limited                              
8573|Bilcare Technologies Singapore Pte. Ltd.                
3158|Billion Bright (HK) Corporation Limited                 
1968|Billion Electric Co., Ltd                               
2269|Billionton Systems, Inc.                                
12921|Bin Fu Electronics (Shenzhen) Co., Ltd.                
12799|Bin Niao (Beijing) Technology Co., Ltd.                
5532|Binary Acoustic Technology                              
10705|Binatone Electronics Int. Ltd.                         
4142|Binstead Systems Ltd.                                   
6446|Bioanalytical Systems                                   
7363|Biocomfort Diagnostics GmbH & Co. KG                    
6652|BioControl A/S                                          
7995|Biocryptodisk Sdn Bhd                                   
10595|BIO-key International, Inc.                            
2392|BioLink Technologies International, Inc.                
12973|Biolog Device Co., Ltd.                                
4473|Bio-logic Systems Corp.                                 
10339|BIOMATIQUES IDENTIFICATION SOLUTIONS PRIVATE LIMITED   
9251|Bio-Med Devices Inc.                                    
10723|Bio-Medical Research                                   
11922|bioMerieux, Inc.                                       
2988|Biometric Access Corporation                            
7416|Biometric Associates                                    
3139|BIOMETRIKA                                              
5602|Bionopoly LLC                                           
2430|Biopac Systems Inc.                                     
3993|Biopia Co., Ltd.                                        
7277|Bioptigen Inc.                                          
1556|Bio-Rad Laboratories                                    
5630|Bio-Rad Laboratories Deeside                            
6487|BIOS Corporation                                        
3633|Biosign                                                 
1275|Biostar Microtech Int'l Corp.                           
7804|biostep GmbH                                            
5192|Biosystems LLC                                          
9379|BioTillion, LLC                                         
2226|BIOTRONIK GmbH & Co.                                    
10529|BiovenTus, LLC                                         
5154|Bird Electronic Corporation                             
9044|BirdBrain Technologies LLC                              
22918|BISON ELECTRONICS INC.                                 
8895|Bit Cauldron Corporation                                
8938|Bit Trade One, Ltd.                                     
9693|bit4id srl                                     
11918|Bitatek CO., LTD                              
9184|BitifEye Digital Test Solutions GmbH           
12465|Bitmain Technologies Inc.                     
9062|Bitmanufaktur GmbH                             
2404|Bitran Corporation                             
5330|BITS CO., LTD.                                 
8446|Bittium USA Inc.                               
9512|BittWare Inc.                                  
11051|BITwave PTE LTD.                              
5408|Bitwire Corp.                                  
4027|Bitwise Systems, Inc.                          
12357|Biwin Storage Technology Co., Ltd.            
5380|Bixolon Co., Ltd.                              
4456|BizConn International Corp.                    
4530|Bizerba GmbH & Co. KG                          
1732|Bizlink Technology, Inc.                       
10796|Bkav Corporation                              
8762|BKtel Communications GmbH                      
12890|Black Box Corporation                         
10836|Black Diamond Advanced Technology, LLC        
10368|Black Diamond Video                           
13040|Black Lion Audio                              
4042|BlackBerry Limited                             
8587|Blackbird Technologies Inc.                    
10948|BlackBox Biometrics, Inc.                     
13125|Blackey Inc.                                  
7899|BLACKMAGIC DESIGN PTY.                         
6161|Blackspot Interactive Ltd.                     
10196|Blackstar Amplification Ltd.                  
12754|Blancco Technology Group IP Oy                
1010101010|blank                                    
12668|blank                                         
5081|Blazepoint Limited                             
5549|Bleile Datentechnik GmbH                       
9933|Blendology Limited                             
9711|BLITZ Co., Ltd.                                
12716|BlockGuard Limited                            
7674|BLOCKMASTER AB                                 
4488|Bloomberg L.P.                                 
9329|Bloonn Srl                                     
10039|Blu Controls                                  
11574|Blu5 View Pte. Ltd.                           
8129|Blue Chip Technology Limited                   
9892|Blue Goji                                      
6908|Blue Orb                                       
3025|Blue Sky Labs, Inc.                            
7830|BlueAnt Wireless                                          
11378|BlueberryE GmbH                                          
6858|Bluebird Soft Inc.                                        
10139|Bluefish Technologies Pty Ltd.                           
9304|Bluegiga Technologies Oy                                  
10041|BluePacket Communications Co., Ltd.                      
12452|Blues Wireless Inc.                                      
9112|Bluetechnix                                               
6547|Bluetop Technology Co., Ltd.                              
5900|BlueTree Wireless Data                                    
5894|BlueView Technologies, Inc.                               
12785|Bluevision, Ltd.                                         
12326|Blue-White Industries, Ltd.                              
10942|Bluink Ltd                                               
6926|BLUTRONICS S.R.L.                                         
9830|BLX IC Design Corp., Ltd.                                 
2506|BMC Messsysteme GmbH                                      
3347|BMF CORPORATION                                           
4180|BMS International Beheer N.V.                             
11351|BMT Messtechnik GmbH                                     
5514|BOBE Industrie-Elektronik                                 
2596|Boca Design, Inc.                                         
2111|Boca Global, Inc.                                         
2181|Boca Research, Inc.                                       
2627|Boca Systems Inc.                                         
7373|Bodatong Technology (Shenzhen) Co., Ltd.                  
6571|Bodelin Technologies                                      
4600|BodyMedia, Inc.                                           
7450|Boeckeler Instruments, Inc.                               
8680|BOEHNKE + PARTNER GmbH Steuerungssysteme                  
8374|Bohle AG                                                  
8561|Bokam Engineering, Inc.                                   
2771|Bolton Engineering, Inc.                                  
9903|Bombardier Transportation GmbH, TCMS Development Ctr 2    
11743|BOMTECH ELECTRONICS CO., LTD.                            
1859|Bonig und Kallenback oHG                                  
11318|Bonsai Lab, Inc.                                         
4834|Bonso Electronic Ltd.                                     
7014|Bontempi-Farfisa Sigma S.p.A.                             
8579|Bonutti Research                                          
8166|BOOKHAM INC.                                              
5533|Boone Cable Works & Electronics                           
7349|Boonton Electronics                                       
9093|Booyco Electronics (Pty) Ltd.                             
12015|Booz Allen Hamilton                                      
10372|Bor                                                      
8807|Boreal Genomics                                           
2332|Bormann EDV + Zubehoer GmbH                       
11446|Borqs Hong Kong Limited                          
4702|Bosch Automotive Service Solutions                
4806|Bosch Security Systems                            
10127|Bosch Sicherheitssysteme Engineering GmbH        
1447|Bose Corporation                                  
9330|Bossa Nova Robotics, Inc.                         
1789|Boston Acoustics                                  
11650|boud                                             
1945|Boulder Creek Engineering                         
9296|Boule Medical AB                                  
12310|Boundary Devices                                 
3673|Bourns, Inc.                                      
5122|Bowe Bell & Howell                                
12454|Boxlight                                         
11377|Bozhou BoTong Information Technology Co., Ltd.   
5305|BP Microsystems                                   
11103|b-plus GmbH                                      
2034|BPT Enterprises                                   
3630|Brady Corporation                                 
9116|Braebon Medical Corporation                       
1768|Braemar Inc.                                      
11384|BRAGI GmbH                                       
4355|Brain Products GmbH                               
8857|BRAIN VISION SYSTEMS (BVS)                        
1489|Brainboxes Limited                                
4973|Brainchild                                        
12848|Brainchip, Inc.                                  
2754|BrainMaster Technologies, Inc.                    
6496|Brains Corporation                                
11807|BrainScope Company, Inc.                         
4035|BRAINTREE COMMUNICATIONS                          
2240|Braintronics B.V.                                 
6676|Brainvision Inc.                                  
8353|BRAINZSQUARE CO., LTD.                            
12292|BRAND GMBH + CO KG                               
3228|Brand Innovators                                  
12133|Braster S.A.                                     
12738|Bravilor Bonamat B.V.                            
7599|Breas Medical AB                                  
11771|Bren-Tronics, Inc.                               
1628|Brentwood Medical Technology Corp.                
10351|Bretford Manufacturing Inc.                      
5837|Brian Moore Guitars, Inc.                         
1543|Bridge Information Co., Ltd.                      
9473|Bridge Publications, Inc.                         
10258|Bridge Semiconductor Corp.                       
5393|BridgeCo, AG                                  
4664|Bridgekey Corp.                               
8100|BRIDGEPORT INSTRUMENTS, LLC                   
7307|Bridgestone Cycle Co., Ltd.                   
5218|Bright Computech Co., Ltd.                    
7806|Bright Star Engineering Inc.                  
4360|BRIGHTCOM TECHNOLOGIES LTD.                   
9836|Brightsight BV                                
10359|BrightSign LLC                               
5388|Brightwell Dispenses Ltd.                     
1433|Brilliance Semiconductor Inc.                 
12573|Brita GmbH                                   
10354|Brite Semiconductor (Shanghai) Corporation   
10590|Britelite Enterprises                        
5965|Broadcast System & Design ApS                 
2652|Broadcom Corp.                                
17175|Broadcom WLAN                                
2087|BroadLogic, Inc.                              
3273|BroadMAX Technologies, Inc.                   
10607|Broadsound Corporation                       
10903|Broadway Semiconductor, Inc.                 
9919|Broadway System, Inc.                         
6857|Broadxent Pte. Ltd.                           
2162|Broadxent, Inc.                               
2875|Bromax Communications, Inc.                   
10259|Brookfield Engineering Laboratories Inc.     
9569|Brookhaven Instruments Corp.                  
12212|Brookman Technology, Inc.                    
8422|Brooks Automation, Inc.                       
1198|Brooktree Corporation                         
1273|Brother Industries, Ltd.                      
4836|Bruel & Kjaer Sound & Vibration Meas. A/S     
3517|Bruker Biospin                                
8811|Bruker Nano GmbH                              
10727|Brunel University                            
9659|Brunner Elektronik AG                         
5810|Bruxton Corporation                           
3050|Bryce Office Systems                          
12661|Brydge Technologies LLC                      
7605|BRYSTON LTD.                                  
10278|BSH Bosch und Siemens Hausgerate GmbH        
10197|BSkyB LTD.                                   
2390|BSquare Corporation                           
2566|BSQUARE Slicon Valley                         
7757|BST International GmbH                        
10799|BSUN Electronics Co., Ltd.                   
12723|BTBL Co., Ltd.                               
5771|BTC Secu Co., Ltd.                          
7588|BTICINO                                     
12490|Buckhorn Technology Inc. Shanghai, China   
8878|Buerkert Werke GmbH                         
1041|BUFFALO INC.                                
7640|BUFFALO KOKUYO SUPPLY INC.                  
11284|Buffalo Memory Co., Ltd.                   
7767|Bundesdruckerei GmbH                        
7699|Burgundy Electric, LLC                      
8382|Bury Sp. z o. o.                            
5212|Busch-Jaeger-Elektro GmbH                   
2714|Business Navigator                          
8880|Business Security OL AB                     
3247|Buslink                                     
4778|Bustec Production Ltd.                      
1303|Butterfly Communications                    
5143|Butterfly Media                             
11988|Butterfly Network Inc.                     
5443|Buxco Research Systems                      
3295|BUZZ-VC                                     
1795|Bvtech Industry Inc.                        
4562|BW Technologies Ltd.                        
7569|BYD COMPANY LIMITED                         
10353|BYK-Gardner GmbH                           
13050|Byos Inc.                                  
12066|Byrne Electrical Specialists, Inc.         
7364|Byte Paradigm sprl                          
5928|BYTE TOOLS INC.                             
9444|Bytec Group Limited                         
9647|C&A Marketing                               
1966|C&C Technic Taiwan Co., Ltd.                
1831|C&H Technologies, Inc.                      
12094|C.B. Kaymich & Co Limited                  
7558|C.D.N. CORPORATION                          
8314|C.E.T.W.I.N System Solutions Sweden AB      
7012|C.G. Development Ltd.                       
9522|C.R.D.E. (Cahors Group)                     
1923|C3PO, S.L.                                  
9555|C8 MediSensor                               
2437|Cab Produkttechnik                          
3615|Cabin Industrial Co., Ltd.                  
11221|Cable Matters Inc.                         
1291|Cable System International                  
11619|Cable Technology Corp.                     
2381|Cable Television Laboratories               
4591|Cableplus Industrial Co., Ltd.              
4321|CABLEPLUS LTD.                              
4266|Cables To Go                                          
4810|Cables To Go International Manufacturing Co., Ltd.    
4813|Cables Unlimited                                      
10360|Cabletech Electronics (Hong Kong) Co., Ltd.          
51918|CACE Technologies                                    
2921|CacheVision                                           
8426|CACTUS TECHNOLOGIES, LIMITED                          
3312|Cadac Electronics plc.                                
1369|Cadence Design Systems, Inc.                          
8044|Cadex Electronics Inc.                                
5947|Cadillac Jack Inc.                                    
7401|Cadmus Payment Solutions Ltd.                         
10176|Cadwell Laboratories, Inc.                           
8673|CAEN S.P.A.                                           
2298|CAERE                                                 
5483|Cairn Research Ltd.                                   
9893|CAL TEST ELECTRONICS, INC.                            
12169|Calcivis Ltd                                         
1932|CalComp                                               
7976|Cal-Comp Electronics & Communications                 
4593|Cal-Comp Electronics (Thailand) Public Co., Ltd.      
8584|CalDigit, Inc.                                        
13184|Calibration Technologies, Inc.                       
5666|California Instruments                                
3541|California Micro Devices                              
6188|Caliper LifeSciences                                  
10904|Calix                                                
3085|Callify Communications & Software Ltd.                
8337|Callpod, Inc.                                         
3564|Callserve Communications Ltd.                         
11508|CAM2 Technologies, LLC dba: Czitek                   
12082|Cambo Fotografische Industrie B.V.                   
2261|Cambridge Heart, Inc.                                 
2145|Cambridge Research Systems Ltd.                       
7544|CAMBRIDGE SEMICONDUCTOR LTD.                          
2578|Cambridge Silicon Radio Ltd.                          
11481|Cambrionix Ltd                                       
9960|Camgian Microsystems                                  
5809|Cami Research Inc.                                    
6535|Camille Bauer AG                                      
10032|Camozzi spa                                          
7865|Campbell Scientific Inc.                              
1896|Camtel Technology Corp.                               
9474|Canadian Automotive Instruments Ltd.                  
5186|Canadian Bank Note Company, Limited                   
5025|Canas Co., Ltd.                                       
2143|Canberra Industries                                   
8327|Cando Corporation                                      
2704|Candy Technology Co., Ltd.                             
8500|CANESTA, INC.                                          
6755|Canfield Scientific, Inc.                              
3436|CANMAX Technology Ltd.                                 
1980|Canon Computer Systems, Inc.                           
1324|Canon Development Americas                             
11343|Canon Electronic Business Machines (H.K.) Co., Ltd.   
4227|CANON ELECTRONICS INC.                                 
2739|CANON FINETECH INC.                                    
5942|CANON IMAGING SYSTEMS INC.                             
1193|Canon Inc.                                             
8062|Canon India Private Limited                            
6346|Canon Korea Business Solutions Inc.                    
1520|Canopus Co., Ltd.                                      
10688|Canopy Co.                                            
10674|Canova Tech                                           
11760|CANVASBIO CO., LTD                                    
10817|Canyon Semiconductor                                  
6852|CAO Group, Inc.                                        
7331|CAPAZ GmbH                                             
8287|Capella Microsystems Inc.                              
1176|Capetronic (Kaohsiung) Corp.                           
1169|Capetronic Kaohsiung Corp.                             
7566|Capistrano Labs, Inc.                                  
12469|Capsule Technologies, Inc.                            
11753|CAR MATE MFG. CO., LTD.                               
6021|CARALLON LIMITED                                       
11024|Cardiac Insight, Inc.                                 
9916|CARDIN ELETTRONICA S.p.A.                              
4193|Cardinal Components Inc.                               
4615|Cardinal Health UK 232 Ltd.                            
5456|Cardinal Health, Inc.                                  
6978|Cardinal Scale Manufacturing Company                   
52290|Cardio Control NV                                     
4162|CARDIO SISTEMAS COML. INDL. LTDA.                      
9989|CardioGrip Corporation                                 
8357|Cardiorobotics, Inc.                                   
9861|Cardo Systems Inc.                                     
8421|Cardreader, Inc.                                       
2288|CardScan Inc.                                          
10236|CAREL SPA                                             
8464|carina system co., ltd.                                
8178|Carl Valentin GmbH                                     
5175|Carl Zeiss                                             
1880|Carl Zeiss Jena GmbH                                   
8506|Carlo Gavazzi                                          
9643|Carmanah Signs                                   
10701|Carotron, Inc.                                  
12760|Carré Technologies Inc (Hexoskin)               
1686|Carroll Touch                                    
2504|Carrot Systems Inc.                              
11852|Carter Duncan Corp.                             
2802|CARTS, LLC                                       
3852|CAS Corporation                                  
8095|CasaTools, LLC                                   
10912|Casco Products Corp.                            
12923|CaseMetro LLC                                   
11295|Cashmaster International Limited                
10239|Cashway Technology Co., Ltd.                    
1999|Casio Computer Co., Ltd.                         
6503|CASIO HITACHI Mobile Communications Co., Ltd.    
3210|Cast Lighting Limited                            
10081|CAST Navigation LLC                             
5823|CAST, INC.                                       
11872|castAR, Inc.                                    
2984|CastleNet Technology Inc.                        
3238|Castles Technology Co. Ltd.                      
2123|Castlewood Systems                               
7387|Cat Technologies Ltd.                            
9224|Catalyst Enterprises, Inc.                       
1059|CATC                                             
5981|Caterpillar Inc.                                 
7242|Cathay Tri-Tech., Inc.                           
7589|CATHEXIS INNOVATIONS INC.                        
3625|CB Sciences, Inc.                                
8272|CBF Systems, Inc.                                
10527|CBN Inc.                                        
7362|CC Systems AB                                    
1868|C-C-C Group PLC                                  
1100|CCL/ITRI                                         
3821|CCP Co., Ltd.                                    
2286|CCSI/HESSO                                       
12191|CCTEC - Codigo CTECnologia                      
7226|CCV Deutschland GmbH                             
4768|CDC Point S.p.A.                                 
10786|CDEX CORP.                                      
3417|CDS electronics bv                               
8341|CE LINK LIMITED                                  
7102|CE+T s.a.                                        
13133|Cear, Inc.                                      
8392|CEC TELECOM CO., LTD.                            
3974|Cedar Audio Limited                              
6551|CEFLA S.C.R.L.                                   
9452|CE-Infosys GmbH                                           
6029|CEIVA Logic, Inc.                                         
5658|Celeraise Investments Ltd.                                
3254|Celestix Networks PTE LTD                                 
6580|CELESTRON                                                 
9619|CELIZION, Inc.                                            
6179|CelleBrite Mobile Synchronization                         
9874|CELLIENT CO., LTD.                                        
3317|Cellink Co., Ltd.                                         
7260|CELLMETRIC LTD.                                           
10299|Cellon Communications Technology (Shenzhen) Co., Ltd.    
4399|Cellon International                                      
6232|CELLSYSTEM CO., LTD                                       
2485|Celltrix Technology Co., Ltd.                             
6589|Celluon, Inc.                                             
5068|Cellvic Corporation                                       
1881|Cellvision Systems, Inc.                                  
10573|Cellwise Holding Co., Ltd.                               
7727|Celrun Co., Ltd.                                          
12557|CEMTROL, INC.                                            
